0,0.7308781907032909
1,0.41008081149220166
2,0.20771484130971707
3,0.3327170559595112
4,0.9677559094241207
5,0.006117182265761301
6,0.9637047970232077
7,0.9398653887819098
8,0.9471949176631939
9,0.9370821488959696
10,0.3971743421847056
11,0.34751802920311026
12,0.29405703200403677
13,0.5064836273262351
14,0.11596708803265776
15,0.7705358800791777
16,0.65989270869342
17,0.15674689056984625
18,0.3782020453210553
19,0.13976268290375116
20,0.6949479796024919
21,0.8052277714737137
22,0.005025175992452557
23,0.523135155788333
24,0.7439844862373166
25,0.14202270321592614
26,0.481728301575598
27,0.5445548088936737
28,0.5771002613742765
29,0.20491354575856158
30,0.6233638106316658
31,0.18470709027794863
32,0.010684410982228831
33,0.16104332337170224
34,0.17805484663717475
35,0.5403970647837965
36,0.9738340099187002
37,0.24542655358129561
38,0.39452090629422176
39,0.21760212490768482
40,0.43200687989353914
41,0.2331557947513334
42,0.8899087516553771
43,0.03832689331927541
44,0.5923792438629387
45,0.6551736031294164
46,0.11983904230418962
47,0.6524767068959532
48,0.9843228006692949
49,0.20673750736050733
50,0.37464950029397015
51,0.46334978756947576
52,0.3336102111746697
53,0.4432124503172691
54,0.5041355667045739
55,0.9989808147679288
56,0.6304048639228539
57,0.9095840355890242
58,0.5076599160699481
59,0.4914512055616126
60,0.4287841787462007
61,0.3080929152084798
62,0.7173224016222269
63,0.9624145927337464
64,0.20949273346356434
65,0.17264882091400524
66,0.5489525169306556
67,0.5554683820879616
68,0.5878158289013334
69,0.7891906578350958
70,0.6990066224344805
71,0.20463555220568552
72,0.2549094512998157
73,0.7779163595195279
74,0.22502238600837543
75,0.9831031848337031
76,0.803618606015427
77,0.8363149477563286
78,0.16310352738831468
79,0.6374974298594064
80,0.008760417318731673
81,0.6311898883115249
82,0.2079779790426225
83,0.8803572849070423
84,0.7070442260539652
85,0.7233716462158025
86,0.5094929196703692
87,0.9871021380962999
88,0.15324623281626104
89,0.7105747751483344
90,0.8239808754531598
91,0.12367122850292422
92,0.6169513867462899
93,0.4818623552605982
94,0.09975028132571628
95,0.6171458898614318
96,0.028120372951167205
97,0.5914391059546381
98,0.07302602021384397
99,0.07404792727334575
